,도시이름,날짜,요일한글,방문객한글,방문자수,최대순간풍향/풍속(m/s)(시각),최저기온(시각),최고기온(시각),일강우량,최저습도(시각),최고습도(시각),최저기압(시각),최고기압(시각)
213,전주시 완산구,08-02,월요일,외지인(b),96516,279.2 / W5.4,23.9,28.8,40.4,73,98,1000.9,1006.0
214,전주시 완산구,08-03,화요일,외지인(b),94028,141.0 / SE6.3,23.9,32.2,7.1,60,96,1004.8,1009.7
215,전주시 완산구,08-04,수요일,외지인(b),91389,335.6 / NNW6.6,24.0,33.5,2.6,53,94,1006.4,1010.5
216,전주시 완산구,08-05,목요일,외지인(b),90342,270.7 / W6.4,24.4,34.6,0.0,54,93,1003.5,1008.5
217,전주시 완산구,08-06,금요일,외지인(b),99729,346.9 / NNW11.2,24.1,34.3,1.0,55,92,1000.9,1005.2
218,전주시 완산구,08-07,토요일,외지인(b),116232,251.0 / WSW5.3,23.2,32.8,0.0,55,92,1001.3,1004.0
219,전주시 완산구,08-08,일요일,외지인(b),93821,19.7 / NNE5.2,24.4,30.2,0.0,70,92,1000.4,1003.5
220,전주시 완산구,08-09,월요일,외지인(b),86489,253.8 / WSW6.8,22.4,32.4,0.0,49,90,1001.3,1005.4
221,전주시 완산구,08-10,화요일,외지인(b),87014,248.2 / WSW5.7,23.7,32.0,4.5,54,96,1005.1,1010.1
222,전주시 완산구,08-11,수요일,외지인(b),88886,234.1 / SW6.3,22.4,34.1,0.0,36,89,1007.5,1011.0
223,전주시 완산구,08-12,목요일,외지인(b),88816,149.5 / SSE7.9,22.8,32.0,1.5,55,94,1007.4,1010.6
224,전주시 완산구,08-13,금요일,외지인(b),101003,11.3 / NNE4.5,21.6,31.2,0.0,54,93,1003.2,1007.9
225,전주시 완산구,08-14,토요일,외지인(b),128408,8.5 / N4.8,22.9,29.2,2.5,54,95,1004.8,1010.4
226,전주시 완산구,08-15,일요일,외지인(b),122549,355.3 / N3.7,21.6,32.5,0.0,45,85,1010.1,1014.7
227,전주시 완산구,08-16,월요일,외지인(b),106834,143.8 / SE5.9,22.9,31.0,0.0,47,82,1011.1,1015.0
228,전주시 완산구,08-17,화요일,외지인(b),90167,19.7 / NNE6.9,21.5,30.6,0.0,49,83,1005.8,1011.8
229,전주시 완산구,08-18,수요일,외지인(b),87077,118.4 / ESE11.8,21.1,29.9,16.0,51,93,1007.8,1010.2
230,전주시 완산구,08-19,목요일,외지인(b),89166,47.9 / NE9.6,20.6,27.9,41.4,59,95,1009.8,1012.8
231,전주시 완산구,08-20,금요일,외지인(b),98231,225.6 / SW7.1,20.9,31.6,0.0,48,86,1009.4,1012.9
232,전주시 완산구,08-21,토요일,외지인(b),111678,115.6 / ESE8.7,22.5,27.5,55.4,68,97,1000.9,1009.9
233,전주시 완산구,08-22,일요일,외지인(b),99817,217.1 / SW5.4,22.1,29.0,0.0,59,95,1007.0,1010.6
234,전주시 완산구,08-23,월요일,외지인(b),83706,2.8 / N4.9,21.8,25.1,70.5,83,98,1001.5,1011.1
235,전주시 완산구,08-24,화요일,외지인(b),81904,236.9 / WSW12.8,21.8,29.5,70.6,74,99,832.1,1005.3
236,전주시 완산구,08-25,수요일,외지인(b),87185,166.4 / SSE6.0,23.3,28.3,4.8,71,97,1004.7,1009.5
237,전주시 완산구,08-26,목요일,외지인(b),90265,301.7 / WNW4.9,22.9,31.2,0.0,49,97,1009.5,1014.3
238,전주시 완산구,08-27,금요일,외지인(b),87315,324.3 / NW7.9,19.9,24.3,57.3,87,99,1010.6,1014.1
239,전주시 완산구,08-28,토요일,외지인(b),112536,329.9 / NNW6.0,20.3,29.0,0.2,55,96,1012.9,1015.3
240,전주시 완산구,08-29,일요일,외지인(b),91522,321.5 / NW6.8,19.4,27.9,34.8,72,98,1012.0,1015.0
241,전주시 완산구,08-30,월요일,외지인(b),85281,324.3 / NW4.5,21.6,28.9,0.0,59,96,1013.8,1016.4
242,전주시 완산구,09-01,수요일,외지인(b),69150,205.9 / SSW6.1,21.7,26.2,28.8,77,97,1007.3,1010.9
243,전주시 완산구,09-02,목요일,외지인(b),72454,166.4 / SSE5.0,21.0,26.6,0.0,68,94,1007.7,1010.8
244,전주시 완산구,09-03,금요일,외지인(b),84315,76.1 / ENE5.4,20.2,29.0,0.2,56,95,1007.0,1011.6
245,전주시 완산구,09-04,토요일,외지인(b),113897,256.6 / WSW4.3,19.0,28.7,0.0,52,91,1011.5,1016.4
246,전주시 완산구,09-05,일요일,외지인(b),92428,64.9 / ENE6.0,19.1,23.9,4.0,69,95,1015.8,1019.2
247,전주시 완산구,09-06,월요일,외지인(b),75481,124.1 / SE7.5,19.1,22.8,11.7,72,95,1012.2,1019.2
248,전주시 완산구,09-07,화요일,외지인(b),77014,222.8 / SW8.3,20.6,25.0,1.8,69,92,1006.9,1012.3
249,전주시 완산구,09-08,수요일,외지인(b),81648,242.5 / WSW4.9,19.7,27.3,1.7,55,96,1008.9,1013.5
250,전주시 완산구,09-09,목요일,외지인(b),83332,335.6 / NNW5.1,17.7,28.9,0.0,50,95,1011.8,1014.8
251,전주시 완산구,09-10,금요일,외지인(b),95323,155.1 / SSE4.4,20.9,28.1,0.0,58,90,1012.3,1014.2
252,전주시 완산구,09-11,토요일,외지인(b),126298,329.9 / NNW5.4,20.0,29.8,0.0,52,93,1009.9,1014.1
253,전주시 완산구,09-12,일요일,외지인(b),101322,267.9 / W5.1,19.6,29.8,0.0,53,95,1011.2,1014.5
254,전주시 완산구,09-13,월요일,외지인(b),86517,76.1 / ENE5.9,20.7,28.4,0.0,45,89,1014.0,1016.7
255,전주시 완산구,09-14,화요일,외지인(b),87724,76.1 / ENE8.2,20.6,28.1,0.0,58,79,1011.3,1015.3
256,전주시 완산구,09-15,수요일,외지인(b),91147,42.3 / NE10.2,19.4,29.4,0.0,44,75,1011.8,1015.0
257,전주시 완산구,09-16,목요일,외지인(b),94210,76.1 / ENE6.8,18.0,30.2,1.0,45,94,1008.3,1014.5
258,전주시 완산구,09-17,금요일,외지인(b),106005,358.1 / N6.2,19.3,26.6,38.5,63,97,1004.7,1010.8
259,전주시 완산구,09-18,토요일,외지인(b),142951,335.6 / NNW4.5,17.6,28.8,0.0,48,93,1010.8,1016.2
260,전주시 완산구,09-19,일요일,외지인(b),161004,315.8 / NW4.5,18.9,28.9,0.0,43,86,1013.1,1017.0
261,전주시 완산구,09-20,월요일,외지인(b),166268,115.6 / ESE9.6,18.5,29.0,0.0,50,85,1007.3,1014.8
262,전주시 완산구,09-21,화요일,외지인(b),159460,236.9 / WSW10.4,20.1,26.4,41.2,62,97,1004.2,1008.3
263,전주시 완산구,09-22,수요일,외지인(b),119917,239.7 / WSW8.5,20.4,27.2,0.0,47,84,1007.2,1013.6
264,전주시 완산구,09-23,목요일,외지인(b),97657,251.0 / WSW7.2,17.5,26.7,0.0,43,94,1013.6,1020.6
265,전주시 완산구,09-24,금요일,외지인(b),100975,79.0 / E3.9,15.8,27.5,0.0,46,88,1020.2,1023.0
266,전주시 완산구,09-25,토요일,외지인(b),121954,87.4 / E7.5,17.0,25.5,0.0,58,87,1019.6,1024.1
267,전주시 완산구,09-26,일요일,외지인(b),97209,355.3 / N5.1,17.5,27.5,0.0,51,88,1017.3,1021.5
268,전주시 완산구,09-27,월요일,외지인(b),87847,324.3 / NW5.2,19.4,28.0,0.0,45,79,1013.2,1017.8
