,도시이름,날짜,요일한글,방문객한글,방문자수,최대순간풍향/풍속(m/s)(시각),최저기온(시각),최고기온(시각),일강우량,최저습도(시각),최고습도(시각),최저기압(시각),최고기압(시각)
228,임실군,08-17,화요일,외지인(b),18239,5.5 / N5.9,18.5,29.3,0.0,53,97,1005.9,1012.5
229,임실군,08-18,수요일,외지인(b),17423,64.6 / ENE6.2,18.1,27.8,6.1,61,100,1007.9,1010.8
230,임실군,08-19,목요일,외지인(b),17577,146.3 / SSE7.9,19.0,28.1,4.9,57,100,1010.3,1014.0
231,임실군,08-20,금요일,외지인(b),19590,213.8 / SW6.6,17.6,29.1,0.0,56,100,1010.3,1014.2
232,임실군,08-21,토요일,외지인(b),20447,168.8 / S7.1,20.8,24.9,26.1,85,100,1001.5,1010.9
233,임실군,08-22,일요일,외지인(b),25802,233.6 / SW4.5,20.5,28.2,0.0,62,100,1007.6,1011.5
234,임실군,08-23,월요일,외지인(b),12691,109.6 / ESE5.1,21.2,23.6,41.5,88,100,1001.4,1011.8
235,임실군,08-24,화요일,외지인(b),12464,202.6 / SSW8.7,21.2,27.8,72.3,78,100,999.0,1006.1
236,임실군,08-25,수요일,외지인(b),14291,202.6 / SSW7.1,22.1,26.0,5.2,84,100,1005.7,1009.7
237,임실군,08-26,목요일,외지인(b),16548,154.8 / SSE4.6,20.3,29.4,0.0,59,100,1009.7,1014.9
238,임실군,08-27,금요일,외지인(b),15789,202.6 / SSW11.2,19.8,24.4,53.5,92,100,1009.7,1014.5
239,임실군,08-28,토요일,외지인(b),27986,258.8 / W4.0,18.7,29.2,0.0,43,100,1013.0,1015.6
240,임실군,08-29,일요일,외지인(b),24105,323.7 / NW6.9,20.5,25.7,28.5,85,100,1012.2,1015.6
241,임실군,08-30,월요일,외지인(b),15712,11.1 / N4.5,20.1,28.1,0.3,54,100,1014.1,1016.9
242,임실군,09-01,수요일,외지인(b),12460,154.8 / SSE7.4,20.1,26.3,16.7,79,100,1007.8,1012.0
243,임실군,09-02,목요일,외지인(b),14683,222.3 / SW5.5,19.1,24.1,0.4,76,100,1008.6,1011.1
244,임실군,09-03,금요일,외지인(b),18074,132.3 / SE5.3,18.2,25.0,3.1,69,100,1007.8,1012.3
245,임실군,09-04,토요일,외지인(b),33898,109.6 / ESE3.7,16.5,26.1,0.0,60,100,1012.3,1017.4
246,임실군,09-05,일요일,외지인(b),31392,84.4 / E6.3,17.7,23.1,1.3,68,100,1016.4,1019.7
247,임실군,09-06,월요일,외지인(b),13860,123.8 / SE5.9,17.7,20.9,4.7,80,100,1013.5,1019.7
248,임실군,09-07,화요일,외지인(b),13787,199.8 / SSW6.1,18.9,23.3,3.0,80,100,1007.4,1013.9
249,임실군,09-08,수요일,외지인(b),15908,8.3 / N5.4,16.2,25.7,1.7,57,100,1009.3,1014.4
250,임실군,09-09,목요일,외지인(b),18032,256.1 / WSW4.6,16.0,27.5,0.0,54,100,1012.3,1015.8
251,임실군,09-10,금요일,외지인(b),19499,157.6 / SSE4.4,18.2,23.3,0.2,73,100,1013.2,1014.9
252,임실군,09-11,토요일,외지인(b),38024,135.1 / SE4.1,17.4,29.1,0.0,44,100,1010.0,1015.0
253,임실군,09-12,일요일,외지인(b),36789,304.0 / NW5.0,18.2,29.3,0.0,54,100,1011.1,1015.6
254,임실군,09-13,월요일,외지인(b),17269,123.8 / SE6.3,17.5,25.9,0.0,54,100,1014.8,1017.3
255,임실군,09-14,화요일,외지인(b),17000,106.9 / ESE7.9,18.5,24.4,0.0,69,90,1011.9,1015.6
256,임실군,09-15,수요일,외지인(b),17388,84.4 / E8.9,16.2,27.4,0.0,46,96,1012.2,1015.7
257,임실군,09-16,목요일,외지인(b),16989,109.6 / ESE6.1,14.2,25.4,0.2,53,98,1009.0,1015.5
258,임실군,09-17,금요일,외지인(b),19047,14.0 / NNE7.5,17.4,24.7,2.9,70,100,1004.2,1011.4
259,임실군,09-18,토요일,외지인(b),37366,135.1 / SE4.4,15.7,27.0,0.0,52,100,1011.3,1017.3
260,임실군,09-19,일요일,외지인(b),47901,84.4 / E3.8,14.6,28.3,0.0,45,100,1013.4,1018.4
261,임실군,09-20,월요일,외지인(b),56147,112.5 / ESE6.8,14.7,26.3,0.0,57,100,1008.9,1015.9
262,임실군,09-21,화요일,외지인(b),70088,188.6 / S9.9,17.1,25.4,36.2,67,100,1005.3,1009.5
263,임실군,09-22,수요일,외지인(b),36197,258.8 / W11.0,16.4,26.1,1.8,59,100,1008.4,1014.5
264,임실군,09-23,목요일,외지인(b),19345,290.0 / WNW6.5,13.7,25.2,0.0,48,100,1014.4,1021.7
265,임실군,09-24,금요일,외지인(b),19877,76.0 / ENE4.5,11.8,25.9,0.0,51,100,1020.6,1024.0
266,임실군,09-25,토요일,외지인(b),28494,67.5 / ENE5.7,13.3,25.6,0.0,55,100,1019.6,1024.5
267,임실군,09-26,일요일,외지인(b),28039,76.0 / ENE5.2,15.0,25.0,0.0,54,100,1017.5,1022.2
268,임실군,09-27,월요일,외지인(b),16356,304.0 / NW4.5,16.2,26.4,0.0,50,93,1013.4,1018.4
