,도시이름,날짜,요일한글,방문객한글,방문자수,최대순간풍향/풍속(m/s)(시각),최저기온(시각),최고기온(시각),일강우량,최저습도(시각),최고습도(시각),최저기압(시각),최고기압(시각)
227,군산시,08월 16일,월요일,외지인(b),80539,45.0 / NE5.7,22.6,30.8,0,51,93,1011.7,1015.8
228,군산시,08월 17일,화요일,외지인(b),55584,59.1 / ENE6.7,22.7,30.9,0,50,75,1007,1012.7
229,군산시,08월 18일,수요일,외지인(b),55661,75.9 / ENE7.4,21.5,30.4,0.3,51,87,1008.4,1011
230,군산시,08월 19일,목요일,외지인(b),56697,112.5 / ESE5.1,21.3,29.9,0.2,54,94,1010.3,1013.3
231,군산시,08월 20일,금요일,외지인(b),63868,182.8 / S7.2,20.5,31.9,0,48,97,1009.9,1013.5
232,군산시,08월 21일,토요일,외지인(b),69402,126.6 / SE11.6,22.7,27.6,45.5,68,99,1001.3,1010.1
233,군산시,08월 22일,일요일,외지인(b),76143,236.3 / WSW7.2,22.2,28.5,0.1,64,99,1007.5,1011.1
234,군산시,08월 23일,월요일,외지인(b),49494,56.3 / ENE7.9,22.3,24.4,42.7,90,99,1002.6,1011.5
235,군산시,08월 24일,화요일,외지인(b),47765,216.6 / SW11.9,21.7,28.3,16.9,80,99,998.5,1005.7
236,군산시,08월 25일,수요일,외지인(b),50344,334.7 / NNW5.3,21.9,24.6,33.3,95,99,1005.1,1010.2
237,군산시,08월 26일,목요일,외지인(b),57897,241.9 / WSW5.7,22.1,29.1,0,62,99,1010.1,1014.7
238,군산시,08월 27일,금요일,외지인(b),59752,323.4 / NW5.8,20.2,23.8,16.5,95,99,1012.3,1014.8
239,군산시,08월 28일,토요일,외지인(b),89313,16.9 / NNE4.5,19.4,26.8,3.3,64,99,1013.9,1016.2
240,군산시,08월 29일,일요일,외지인(b),79706,36.6 / NE6.2,19.1,27.4,12.8,67,99,1012.7,1015.8
241,군산시,08월 30일,월요일,외지인(b),58156,36.6 / NE3.9,21.1,27.1,0,65,99,1015,1017.3
242,군산시,09월 01일,수요일,외지인(b),42035,298.1 / WNW9.5,21.2,25,16.5,77,99,1007.2,1011.3
243,군산시,09월 02일,목요일,외지인(b),47089,236.3 / WSW5.0,20.8,25.4,0,73,99,1008.3,1011.5
244,군산시,09월 03일,금요일,외지인(b),62234,348.8 / N5.2,20,28.4,0,56,99,1008,1012.2
245,군산시,09월 04일,토요일,외지인(b),94143,73.1 / ENE5.5,19.5,27.7,0,55,92,1012.1,1017
246,군산시,09월 05일,일요일,외지인(b),83731,22.5 / NNE5.9,19.4,23.1,2.5,72,99,1016.5,1019.8
247,군산시,09월 06일,월요일,외지인(b),46165,39.4 / NE6.2,19,21.5,30.6,83,99,1012.7,1019.8
248,군산시,09월 07일,화요일,외지인(b),44870,182.8 / S8.4,19,25,4.1,80,99,1007.3,1012.8
249,군산시,09월 08일,수요일,외지인(b),51622,298.1 / WNW7.7,19.4,25.8,0.6,61,99,1009.3,1014.2
250,군산시,09월 09일,목요일,외지인(b),55776,312.2 / NW3.6,17.3,28,0,56,99,1013,1015.6
251,군산시,09월 10일,금요일,외지인(b),62815,292.5 / WNW5.5,20,27.3,0,65,99,1013,1014.9
252,군산시,09월 11일,토요일,외지인(b),93583,345.9 / NNW5.3,19,28.8,0,59,99,1011,1014.8
253,군산시,09월 12일,일요일,외지인(b),84634,47.8 / NE4.7,19.4,28.5,0,62,99,1011.8,1015.1
254,군산시,09월 13일,월요일,외지인(b),58706,45.0 / NE6.1,21.3,27.7,0,58,99,1015,1017.6
255,군산시,09월 14일,화요일,외지인(b),54128,53.4 / NE7.4,20.3,27.6,0,58,77,1012.2,1016.1
256,군산시,09월 15일,수요일,외지인(b),52210,50.6 / NE8.1,20.7,29.1,0,45,71,1012.6,1015.7
257,군산시,09월 16일,목요일,외지인(b),56074,50.6 / NE6.0,17.9,26.3,0,54,79,1009.3,1015.4
258,군산시,09월 17일,금요일,외지인(b),62479,92.8 / E8.2,18.6,25,6.8,65,99,1005.8,1011.9
259,군산시,09월 18일,토요일,외지인(b),108871,64.7 / ENE5.2,17.3,28.1,0,49,99,1011.7,1016.9
260,군산시,09월 19일,일요일,외지인(b),139640,295.3 / WNW6.0,18.2,28.4,0,50,99,1014.4,1017.7
261,군산시,09월 20일,월요일,외지인(b),152856,101.3 / ESE8.9,18,28.8,0,49,99,1007.6,1015.2
262,군산시,09월 21일,화요일,외지인(b),157630,281.3 / WNW9.8,20,26,48.3,67,99,1005.3,1008.1
263,군산시,09월 22일,수요일,외지인(b),106950,239.1 / WSW7.9,18.8,26.5,0.4,55,99,1007.3,1014.3
264,군산시,09월 23일,목요일,외지인(b),64992,292.5 / WNW9.3,16.3,25.7,0,44,99,1014.3,1021
265,군산시,09월 24일,금요일,외지인(b),68936,129.4 / SE4.8,15.3,26.7,0,46,99,1020.9,1023.8
266,군산시,09월 25일,토요일,외지인(b),90108,47.8 / NE6.6,18.9,24.5,0,64,86,1020.6,1024.7
267,군산시,09월 26일,일요일,외지인(b),85383,30.9 / NNE6.0,18.4,26.4,0,55,84,1018.5,1022.3
268,군산시,09월 27일,월요일,외지인(b),60025,337.5 / NNW4.9,19,26.7,0,54,86,1014.1,1018.7
